ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
3,0,NULL,1,1,533.46,533.46,533.46,NULL,0,0
7,0,29,16,1,689.66,689.66,689.66,NULL,681.03,681.03
7,0,29,16,1,168.11,168.11,168.11,NULL,0,0
8,0,NULL,1,1,0,0,0,NULL,732,732
8,0,NULL,1,8,0,0,0,NULL,34.91,34.91
9,0,NULL,1,1,952,952,952,NULL,732,732
9,0,NULL,1,8,72.84,72.84,582.72,NULL,34.91,34.91
13,0,27,14,1,258.62,258.62,258.62,NULL,193.97,193.97
13,0,27,14,1,303.02,303.02,303.02,NULL,270,270
16,0,NULL,1,1,550,550,550,NULL,474,474
16,0,NULL,1,1,125,125,125,NULL,138.03,138.03
18,0,30,17,2,233.11,233.11,466.22,NULL,28,28
18,0,30,17,2,1447.94,1447.94,2895.88,NULL,1113.8,1113.8
18,0,30,17,2,1143.11,1143.11,2286.22,NULL,879.32,879.32
18,0,30,17,2,421.95,421.95,843.9,NULL,324.57,324.57
20,0,33,19,2,225,225,450,NULL,297.41,297.41
23,0,26,12,2,519.83,519.83,1039.66,NULL,30,30
24,0,NULL,1,1,123,123,123,NULL,1,1
30,0,53,33,1,107.7,107.7,107.7,NULL,138.03,138.03
30,0,53,33,1,474.1,474.1,474.1,NULL,474,474
30,0,53,33,1,123.27,123.27,123.27,NULL,0,0
33,0,60,38,1,114.5,114.5,114.5,NULL,293.11,293.11
36,0,NULL,1,2,137.32,137.32,274.64,NULL,0,0
37,0,NULL,1,8,50.43,50.43,403.44,NULL,75,75
41,0,NULL,1,1,68.9,68.9,68.9,NULL,79.8,79.8
42,0,NULL,1,1,303.02,303.02,303.02,NULL,270,270
42,0,NULL,1,2,0,0,0,NULL,0,0
43,0,NULL,1,2,128,128,256,NULL,0,0
43,0,NULL,1,1,351.5,351.5,351.5,NULL,270,270
44,0,NULL,1,1,351.5,351.5,351.5,NULL,270,270
44,0,NULL,1,2,128,128,256,NULL,0,0
51,0,NULL,1,1,150,150,150,NULL,109.2,109.2
53,0,33,19,2,190,190,380,NULL,177,177
53,0,33,19,2,221,221,442,NULL,116,116
58,0,NULL,1,1,862,862,862,NULL,0,0
67,0,NULL,1,1,134.76,134.76,134.76,NULL,0,0
69,0,14,5,1,344,344,344,NULL,0,0
70,0,NULL,1,1,550,550,550,NULL,474,474
71,0,33,19,2,175,175,350,NULL,93.1,93.1
72,0,NULL,1,1,105.18,105.18,105.18,NULL,109.2,109.2
76,0,70,47,1,4158,4158,4158,NULL,0,0
77,0,107,67,1,35,35,35,NULL,14.61,14.61
84,0,105,65,1,4402,4402,4402,NULL,2548.71,2548.71
87,0,NULL,1,1,0,0,0,NULL,82.18,82.18
87,0,NULL,1,1,76,76,76,NULL,58,58
88,0,NULL,1,1,76,76,76,NULL,58,58
88,0,NULL,1,1,115,115,115,NULL,82.18,82.18
101,0,NULL,1,1,146.55,146.55,146.55,NULL,0,0
106,0,134,6,4,120,120,480,NULL,0,0
106,0,134,6,4,294,294,1176,NULL,0,0
107,0,NULL,1,1,97.42,97.42,97.42,NULL,0,0
109,0,132,83,1,43.1,43.1,43.1,NULL,2.92,2.92
109,0,132,83,3,323,323,969,NULL,0,0
112,0,NULL,1,1,351.5,351.5,351.5,NULL,270,270
113,0,NULL,1,1,362,362,362,NULL,270,270
125,0,NULL,1,1,137.93,137.93,137.93,NULL,0,0
125,0,NULL,1,1,139.66,139.66,139.66,NULL,0,0
128,0,129,81,1,68.97,68.97,68.97,NULL,38.79,38.79
132,0,NULL,1,1,172,172,172,NULL,0,0
135,0,NULL,1,1,100,100,100,NULL,1,1
137,0,NULL,1,1,95.69,95.69,95.69,NULL,0,0
138,0,NULL,1,1,134.76,134.76,134.76,NULL,0,0
138,0,NULL,1,1,75,75,75,NULL,62,62
139,0,161,102,1,2586,2586,2586,NULL,0,0
142,0,NULL,1,1,189.65,189.65,189.65,NULL,0,0
142,0,NULL,1,1,126.7,126.7,126.7,NULL,0,0
145,0,13,13,1,172.41,172.41,172.41,NULL,0,0
145,0,13,13,1,431,431,431,NULL,0,0
146,0,NULL,1,1,125.87,125.87,125.87,NULL,0,0
148,0,129,81,1,30.18,30.18,30.18,NULL,0,0
148,0,129,81,1,137.07,137.07,137.07,NULL,0,0
148,0,129,81,1,154.75,154.75,154.75,NULL,122.84,122.84
152,0,NULL,1,4,4.3,4.3,17.2,NULL,0,0
157,0,NULL,1,1,669.83,669.83,669.83,NULL,474,474
159,0,51,31,1,205,205,205,NULL,153,153
159,0,51,31,1,205,205,205,NULL,52,52
159,0,51,31,1,26.8,26.8,26.8,NULL,20,20
162,0,NULL,107,1,669.83,669.83,669.83,NULL,474,474
171,0,184,113,1,144.83,144.83,144.83,NULL,125.43,125.43
171,0,184,113,1,137.94,137.94,137.94,NULL,112.49,112.49
175,0,NULL,1,1,519.83,519.83,519.83,NULL,0,0
175,0,NULL,1,1,151.73,151.73,151.73,NULL,157.05,157.05
176,0,NULL,114,1,151.73,151.73,151.73,NULL,157.05,157.05
176,0,NULL,114,1,519.83,519.83,519.83,NULL,0,0
179,0,NULL,1,1,142.25,142.25,142.25,NULL,0,0
179,0,NULL,1,1,62.94,62.94,62.94,NULL,41.54,41.54
180,0,NULL,1,1,141.3,141.3,141.3,NULL,0,0
186,0,NULL,1,1,230,230,230,NULL,0,0
188,0,192,119,1,1465,1465,1465,NULL,0,0
188,0,192,119,1,4689,4689,4689,NULL,0,0
188,0,192,119,1,1206,1206,1206,NULL,8000,8000
189,0,NULL,1,1,141.99,141.99,141.99,NULL,0,0
189,0,NULL,1,1,113.7,113.7,113.7,NULL,0,0
190,0,194,120,6,202.5,202.5,1215,NULL,1,1
190,0,194,120,1,116.3,116.3,116.3,NULL,138.03,138.03
190,0,194,120,1,163,163,163,NULL,289.1,289.1
196,0,156,6,1,92.8,92.8,92.8,NULL,0,0
196,0,156,6,1,92.24,92.24,92.24,NULL,5,5
198,0,NULL,128,1,116.38,116.38,116.38,NULL,138.03,138.03
199,4,201,127,8,95,95,760,NULL,0,0
200,4,201,127,8,97.05,97.05,776.4,NULL,0,0
204,0,195,121,2,308,308,616,NULL,178.45,178.45
205,0,NULL,1,1,154.75,154.75,154.75,NULL,122.84,122.84
205,0,NULL,1,1,155.95,155.95,155.95,NULL,0,0
206,0,NULL,1,1,131.04,131.04,131.04,NULL,0,0
206,0,NULL,1,1,113.7,113.7,113.7,NULL,0,0
207,0,NULL,1,1,35,35,35,NULL,14.61,14.61
208,0,NULL,81,2,120.69,120.69,241.38,NULL,109.2,109.2
209,0,NULL,81,1,62.38,62.38,62.38,NULL,46.55,46.55
210,0,NULL,121,1,75,75,75,NULL,62,62
213,0,NULL,1,1,156.33,156.33,156.33,NULL,0,0
214,11,204,130,6,97.05,97.05,582.3,NULL,0,0
214,11,204,130,1,862,862,862,NULL,0,0
215,0,163,81,1,1273,1273,1273,NULL,1603,1603
215,0,163,81,1,120.69,120.69,120.69,NULL,109.2,109.2
215,0,163,81,1,669.83,669.83,669.83,NULL,474,474
217,0,210,134,1,75,75,75,NULL,62,62
217,0,210,134,1,128.02,128.02,128.02,NULL,90.51,90.51
217,0,210,134,1,131.04,131.04,131.04,NULL,0,0
217,0,210,134,1,35,35,35,NULL,0,0
219,3,204,130,1,113.3,113.3,113.3,NULL,0,0
219,3,204,130,1,1000,1000,1000,NULL,0,0
220,0,192,119,5,267.24,267.24,1336.2,NULL,1,1
220,0,192,119,1,310,310,310,NULL,0,0
223,0,NULL,1,4,4.31,4.31,17.24,NULL,0,0
224,0,NULL,1,1,99.13,99.13,99.13,NULL,0,0
224,0,NULL,1,1,120.69,120.69,120.69,NULL,109.2,109.2
225,0,213,6,1,469,469,469,NULL,0,0
225,0,213,6,1,273,273,273,NULL,1170,1170
225,0,213,6,1,390,390,390,NULL,0,0
225,0,213,6,1,450,450,450,NULL,0,0
227,0,215,6,1,2067,2067,2067,NULL,0,0
228,0,NULL,1,1,67.25,67.25,67.25,NULL,58,58
229,49,NULL,1,1,95.69,95.69,95.69,NULL,0,0
235,0,NULL,1,1,646,646,646,NULL,0,0
242,0,NULL,1,1,775.86,775.86,775.86,NULL,0,0
242,0,NULL,1,1,68.15,68.15,68.15,NULL,50.86,50.86
243,0,NULL,1,2,165.26,165.26,330.52,NULL,125.43,125.43
245,0,220,137,1,12300,12300,12300,NULL,4000,4000
247,0,NULL,38,2,489,489,978,NULL,0,0
248,0,NULL,1,1,489,489,489,NULL,0,0
248,0,NULL,1,1,377.6,377.6,377.6,NULL,0,0
249,0,NULL,1,1,137.07,137.07,137.07,NULL,94.82,94.82
249,0,NULL,1,1,131.04,131.04,131.04,NULL,0,0
250,0,20,9,1,953.43,953.43,953.43,NULL,0,0
250,0,20,9,1,262.64,262.64,262.64,NULL,125.89,125.89
251,0,20,9,1,262.64,262.64,262.64,NULL,125.89,125.89
251,0,20,9,1,1196,1196,1196,NULL,0,0
252,0,NULL,1,2,75,75,150,NULL,62,62
253,0,NULL,1,1,92.25,92.25,92.25,NULL,130.17,130.17
254,16,183,143,1,396.55,396.55,396.55,NULL,0,0
254,16,183,143,1,81.89,81.89,81.89,NULL,0,0
254,16,183,143,1,4310.34,4310.34,4310.34,NULL,0,0
254,16,183,143,1,5198,5198,5198,NULL,0,0
257,0,230,149,1,215,215,215,NULL,0,0
257,0,230,149,1,130.17,130.17,130.17,NULL,0,0
260,0,NULL,1,1,122.42,122.42,122.42,NULL,0,0
260,0,NULL,1,1,125.87,125.87,125.87,NULL,0,0
266,0,NULL,1,1,447,447,447,NULL,344,344
267,0,NULL,1,1,160,160,160,NULL,385,385
268,0,NULL,1,1,80,80,80,NULL,0,0
269,0,NULL,1,1,151.73,151.73,151.73,NULL,157.05,157.05
275,0,219,6,1,350,350,350,NULL,172.41,172.41
287,0,NULL,1,1,75,75,75,NULL,62,62
290,0,NULL,101,1,17241.37,17241.37,17241.37,NULL,0,0
291,0,NULL,101,1,17241.38,17241.38,17241.38,NULL,0,0
292,0,248,162,1,2844.83,2844.83,2844.83,NULL,0,0
294,0,NULL,163,1,2700,2700,2700,NULL,0,0
297,0,222,138,2,658.41,658.41,1316.82,NULL,1146.55,1146.55
297,0,222,138,2,363.87,363.87,727.74,NULL,271.55,271.55
297,0,222,138,1,531.37,531.37,531.37,NULL,396.55,396.55
297,0,222,138,1,589.14,589.14,589.14,NULL,2400,2400
297,0,222,138,1,242.58,242.58,242.58,NULL,181.03,181.03
297,0,222,138,1,1742,1742,1742,NULL,1300,1300
297,0,222,138,1,1340,1340,1340,NULL,1000,1000
298,0,NULL,1,1,366,366,366,NULL,0,0
298,0,NULL,1,1,295.24,295.24,295.24,NULL,0,0
300,0,NULL,1,1,170,170,170,NULL,0,0
302,0,NULL,166,1,137.07,137.07,137.07,NULL,94.82,94.82
302,0,NULL,166,1,125.86,125.86,125.86,NULL,0,0
304,0,NULL,1,1,70,70,70,NULL,0,0
307,0,NULL,1,1,68.15,68.15,68.15,NULL,50.86,50.86
308,0,NULL,1,1,137.39,137.39,137.39,NULL,0,0
309,0,87,48,1,1379.31,1379.31,1379.31,NULL,0,0
309,0,87,48,1,195.68,195.68,195.68,NULL,0,0
309,0,87,48,1,137.9,137.9,137.9,NULL,0,0
309,0,87,48,1,843.1,843.1,843.1,NULL,0,0
309,0,87,48,1,1709.5,1709.5,1709.5,NULL,0,0
312,0,258,6,1,1250,1250,1250,NULL,0,0
315,0,230,149,2,155.17,155.17,310.34,NULL,0,0
315,0,230,149,1,127.59,127.59,127.59,NULL,95.53,95.53
319,0,202,128,2,800,800,1600,NULL,0,0
330,0,268,170,2,48.6,48.6,97.2,NULL,0,0
333,0,NULL,1,1,189.65,189.65,189.65,NULL,0,0
333,0,NULL,1,2,67.25,67.25,134.5,NULL,58,58
335,0,NULL,1,1,141.99,141.99,141.99,NULL,0,0
335,0,NULL,1,1,128.02,128.02,128.02,NULL,90.51,90.51
338,0,288,179,1,120,120,120,NULL,0,0
338,0,288,179,1,1800,1800,1800,NULL,1400,1400
340,0,120,71,1,650,650,650,NULL,0,0
340,0,120,71,1,350,350,350,NULL,0,0
341,0,NULL,1,2,107,107,214,NULL,109.2,109.2
343,0,NULL,1,1,137.07,137.07,137.07,NULL,0,0
343,0,NULL,1,1,131.04,131.04,131.04,NULL,0,0
345,0,NULL,1,1,137.07,137.07,137.07,NULL,94.82,94.82
345,0,NULL,1,1,142.25,142.25,142.25,NULL,0,0
346,0,290,78,1,1192.24,1192.24,1192.24,NULL,0,0
346,0,290,78,1,2679,2679,2679,NULL,0,0
350,0,213,6,2,3350,3350,6700,NULL,0,0
353,0,NULL,1,1,1192.24,1192.24,1192.24,NULL,0,0
354,0,299,185,1,1293.1,1293.1,1293.1,NULL,0,0
354,0,299,185,1,924.13,924.13,924.13,NULL,0,0
354,0,299,185,1,519.82,519.82,519.82,NULL,0,0
354,0,299,185,1,1034.48,1034.48,1034.48,NULL,0,0
354,0,299,185,1,65.84,65.84,65.84,NULL,49.14,49.14
356,0,NULL,185,1,1878.68,1878.68,1878.68,NULL,2179.26,2179.26
371,0,300,186,1,1551.72,1551.72,1551.72,NULL,0,0
371,0,300,186,1,185.34,185.34,185.34,NULL,0,0
372,0,NULL,1,1,134,134,134,NULL,0,0
376,10,NULL,1,1,150.87,150.87,150.87,NULL,224.13,224.13
377,0,NULL,24,1,125.87,125.87,125.87,NULL,0,0
380,0,NULL,1,2,1293.1,1293.1,2586.2,NULL,2100,2100
381,0,NULL,1,1,862.06,862.06,862.06,NULL,0,0
382,0,25,11,1,115.52,115.52,115.52,NULL,500,500
410,0,NULL,1,1,75,75,75,NULL,62,62
411,0,NULL,1,1,215.51,215.51,215.51,NULL,0,0
421,0,NULL,1,1,108.34,108.34,108.34,NULL,89,89
429,0,320,207,105,115,115,12075,NULL,0,0
429,0,320,207,20,84,84,1680,NULL,0,0
429,0,320,207,5,213,213,1065,NULL,0,0
429,0,320,207,2,521,521,1042,NULL,0,0
429,0,320,207,38,298,298,11324,NULL,0,0
429,0,320,207,2,276,276,552,NULL,0,0
429,0,320,207,5,317,317,1585,NULL,0,0
429,0,320,207,200,15,15,3000,NULL,0,0
429,0,320,207,200,15,15,3000,NULL,0,0
429,0,320,207,200,15,15,3000,NULL,0,0
429,0,320,207,100,12,12,1200,NULL,0,0
429,0,320,207,25,15,15,375,NULL,0,0
429,0,320,207,100,16,16,1600,NULL,0,0
429,0,320,207,100,20,20,2000,NULL,0,0
429,0,320,207,123,15,15,1845,NULL,0,0
429,0,320,207,199,58,58,11542,NULL,0,0
429,0,320,207,200,49,49,9800,NULL,0,0
429,0,320,207,5,32,32,160,NULL,0,0
429,0,320,207,10,8.5,8.5,85,NULL,0,0
429,0,320,207,24,17,17,408,NULL,0,0
429,0,320,207,100,6.5,6.5,650,NULL,0,0
429,0,320,207,5,5,5,25,NULL,0,0
429,0,320,207,50,17,17,850,NULL,0,0
429,0,320,207,100,14,14,1400,NULL,0,0
429,0,320,207,100,14,14,1400,NULL,0,0
429,0,320,207,50,13,13,650,NULL,0,0
429,0,320,207,250,27,27,6750,NULL,0,0
429,0,320,207,1,68,68,68,NULL,0,0
429,0,320,207,1,45,45,45,NULL,0,0
429,0,320,207,4,98,98,392,NULL,0,0
429,0,320,207,4,78,78,312,NULL,0,0
429,0,320,207,10,14,14,140,NULL,0,0
429,0,320,207,3,54,54,162,NULL,0,0
429,0,320,207,1,28,28,28,NULL,0,0
429,0,320,207,1,458,458,458,NULL,0,0
429,0,320,207,1,250,250,250,NULL,0,0
429,0,320,207,8,75,75,600,NULL,0,0
429,0,320,207,1,40,40,40,NULL,0,0
429,0,320,207,2,26,26,52,NULL,0,0
429,0,320,207,3,175,175,525,NULL,0,0
429,0,320,207,1,28,28,28,NULL,0,0
429,0,320,207,1,18,18,18,NULL,0,0
429,0,320,207,1,36,36,36,NULL,0,0
429,0,320,207,6,65,65,390,NULL,0,0
429,0,320,207,1,25,25,25,NULL,0,0
429,0,320,207,9,115,115,1035,NULL,0,0
429,0,320,207,1,30,30,30,NULL,0,0
429,0,320,207,1,15,15,15,NULL,0,0
429,0,320,207,1,18,18,18,NULL,0,0
429,0,320,207,1,20,20,20,NULL,0,0
429,0,320,207,1,4365,4365,4365,NULL,0,0
429,0,320,207,1,25348,25348,25348,NULL,0,0
430,0,320,207,1,25348,25348,25348,NULL,0,0
430,0,320,207,1,4365,4365,4365,NULL,0,0
430,0,320,207,1,18,18,18,NULL,0,0
430,0,320,207,1,30,30,30,NULL,0,0
430,0,320,207,1,15,15,15,NULL,0,0
430,0,320,207,6,65,65,390,NULL,0,0
430,0,320,207,1,20,20,20,NULL,0,0
430,0,320,207,1,25,25,25,NULL,0,0
430,0,320,207,1,36,36,36,NULL,0,0
430,0,320,207,1,28,28,28,NULL,0,0
430,0,320,207,1,18,18,18,NULL,0,0
430,0,320,207,3,175,175,525,NULL,0,0
430,0,320,207,9,115,115,1035,NULL,0,0
430,0,320,207,8,75,75,600,NULL,0,0
430,0,320,207,2,26,26,52,NULL,0,0
430,0,320,207,1,40,40,40,NULL,0,0
430,0,320,207,1,250,250,250,NULL,0,0
430,0,320,207,1,28,28,28,NULL,0,0
430,0,320,207,1,458,458,458,NULL,0,0
430,0,320,207,10,14,14,140,NULL,0,0
430,0,320,207,3,54,54,162,NULL,0,0
430,0,320,207,4,98,98,392,NULL,0,0
430,0,320,207,4,78,78,312,NULL,0,0
430,0,320,207,1,68,68,68,NULL,0,0
430,0,320,207,1,45,45,45,NULL,0,0
431,0,320,207,250,27,27,6750,NULL,0,0
431,0,320,207,50,13,13,650,NULL,0,0
431,0,320,207,100,14,14,1400,NULL,0,0
431,0,320,207,100,14,14,1400,NULL,0,0
431,0,320,207,5,5,5,25,NULL,0,0
431,0,320,207,50,17,17,850,NULL,0,0
431,0,320,207,100,6.5,6.5,650,NULL,0,0
431,0,320,207,10,8.5,8.5,85,NULL,0,0
431,0,320,207,24,17,17,408,NULL,0,0
431,0,320,207,5,32,32,160,NULL,0,0
431,0,320,207,200,58,58,11600,NULL,0,0
431,0,320,207,200,49,49,9800,NULL,0,0
431,0,320,207,100,20,20,2000,NULL,0,0
431,0,320,207,100,16,16,1600,NULL,0,0
431,0,320,207,123,15,15,1845,NULL,0,0
431,0,320,207,200,15,15,3000,NULL,0,0
431,0,320,207,100,12,12,1200,NULL,0,0
431,0,320,207,25,15,15,375,NULL,0,0
431,0,320,207,200,15,15,3000,NULL,0,0
431,0,320,207,200,15,15,3000,NULL,0,0
431,0,320,207,2,521,521,1042,NULL,0,0
431,0,320,207,5,317,317,1585,NULL,0,0
431,0,320,207,38,298,298,11324,NULL,0,0
431,0,320,207,1,115,115,115,NULL,0,0
431,0,320,207,5,213,213,1065,NULL,0,0
431,0,320,207,20,84,84,1680,NULL,0,0
432,0,308,193,1,357.51,357.51,357.51,NULL,230,230
432,0,308,193,1,800,800,800,NULL,0,0
432,0,308,193,1,822.75,822.75,822.75,NULL,529.31,529.31
432,0,308,193,1,624.43,624.43,624.43,NULL,401.72,401.72
438,10,NULL,1,6,172.41,172.41,1034.46,NULL,224.13,224.13
439,0,NULL,1,2,75,75,150,NULL,62,62
440,0,299,185,1,511.56,511.56,511.56,NULL,2940,2940
440,0,299,185,1,707.52,707.52,707.52,NULL,527.99,527.99
440,0,299,185,1,534.66,534.66,534.66,NULL,300,300
440,0,299,185,1,567.24,567.24,567.24,NULL,4057,4057
441,0,NULL,1,1,215.51,215.51,215.51,NULL,0,0
443,0,NULL,1,1,75,75,75,NULL,0,0
444,0,192,119,5,310,310,1550,NULL,1,1
445,0,308,193,1,719.2,719.2,719.2,NULL,0,0
448,0,NULL,15,1,122.42,122.42,122.42,NULL,0,0
449,0,NULL,1,1,90.52,90.52,90.52,NULL,0,0
450,0,120,71,1,3350,3350,3350,NULL,0,0
456,0,NULL,1,1,709.48,709.48,709.48,NULL,0,0
457,0,NULL,1,1,226.34,226.34,226.34,NULL,0,0
457,0,NULL,1,1,22.94,22.94,22.94,NULL,0,0
457,0,NULL,1,1,112.07,112.07,112.07,NULL,157.05,157.05
458,0,156,6,1,301.72,301.72,301.72,NULL,0,0
459,0,156,6,1,301.72,301.72,301.72,NULL,0,0
469,0,NULL,210,1,79.65,79.65,79.65,NULL,0,0
470,0,NULL,1,1,78,78,78,NULL,0,0
513,0,336,221,1,2294.08,2294.08,2294.08,NULL,0,0
513,0,336,221,1,80.4,80.4,80.4,NULL,1300,1300
514,0,NULL,1,1,290,290,290,NULL,217,217
518,0,NULL,1,1,215.51,215.51,215.51,NULL,0,0
519,0,120,71,1,700,700,700,NULL,0,0
520,0,NULL,1,1,537,537,537,NULL,413,413
521,0,339,222,1,430.56,430.56,430.56,NULL,770,770
521,0,339,222,1,1234.19,1234.19,1234.19,NULL,0,0
522,0,NULL,1,1,537,537,537,NULL,413,413
523,0,NULL,1,1,215.61,215.61,215.61,NULL,0,0
528,0,NULL,1,1,215.51,215.51,215.51,NULL,0,0
529,0,NULL,1,1,129,129,129,NULL,0,0
529,0,NULL,1,1,86.2,86.2,86.2,NULL,0,0
534,0,NULL,1,1,151.73,151.73,151.73,NULL,157.05,157.05
536,0,134,6,1,569.5,569.5,569.5,NULL,366,366
536,0,134,6,1,280,280,280,NULL,600,600
536,0,134,6,1,471,471,471,NULL,350,350
536,0,134,6,1,259,259,259,NULL,133,133
536,0,134,6,1,259,259,259,NULL,110,110
536,0,134,6,1,180,180,180,NULL,119,119
536,0,134,6,1,180,180,180,NULL,110,110
536,0,134,6,2,240,240,480,NULL,149,149
536,0,134,6,2,1100,1100,2200,NULL,702,702
536,0,134,6,2,220,220,440,NULL,45,45
538,0,347,227,1,8251,8251,8251,NULL,0,0
539,0,284,177,1,4305,4305,4305,NULL,0,0
539,0,284,177,1,600,600,600,NULL,0,0
541,0,NULL,1,1,537,537,537,NULL,413,413
541,0,NULL,1,1,122.42,122.42,122.42,NULL,0,0
542,0,NULL,1,2,45.05,45.05,90.1,NULL,33.62,33.62
545,0,351,231,1,4365,4365,4365,NULL,0,0
545,0,351,231,2,26,26,52,NULL,0,0
545,0,351,231,3,175,175,525,NULL,0,0
545,0,351,231,1,18,18,18,NULL,0,0
545,0,351,231,1,25,25,25,NULL,0,0
545,0,351,231,1,15,15,15,NULL,0,0
545,0,351,231,250,27,27,6750,NULL,0,0
545,0,351,231,1,68,68,68,NULL,0,0
545,0,351,231,1,45,45,45,NULL,0,0
545,0,351,231,4,98,98,392,NULL,0,0
545,0,351,231,4,78,78,312,NULL,0,0
545,0,351,231,1,14,14,14,NULL,0,0
545,0,351,231,3,54,54,162,NULL,0,0
545,0,351,231,1,458,458,458,NULL,0,0
545,0,351,231,1,28,28,28,NULL,0,0
545,0,351,231,1,115,115,115,NULL,0,0
545,0,351,231,20,84,84,1680,NULL,0,0
545,0,351,231,38,298,298,11324,NULL,0,0
545,0,351,231,5,317,317,1585,NULL,0,0
545,0,351,231,2,276,276,552,NULL,0,0
545,0,351,231,1,521,521,521,NULL,0,0
545,0,351,231,200,15,15,3000,NULL,0,0
545,0,351,231,100,12,12,1200,NULL,0,0
545,0,351,231,25,15,15,375,NULL,0,0
545,0,351,231,100,20,20,2000,NULL,0,0
545,0,351,231,5,32,32,160,NULL,0,0
545,0,351,231,24,17,17,408,NULL,0,0
546,0,351,231,100,6.5,6.5,650,NULL,0,0
546,0,351,231,50,17,17,850,NULL,0,0
546,0,351,231,5,5,5,25,NULL,0,0
546,0,351,231,10,8.5,8.5,85,NULL,0,0
546,0,351,231,100,14,14,1400,NULL,0,0
546,0,351,231,100,14,14,1400,NULL,0,0
546,0,351,231,200,49,49,9800,NULL,0,0
546,0,351,231,123,15,15,1845,NULL,0,0
546,0,351,231,200,58,58,11600,NULL,0,0
546,0,351,231,100,16,16,1600,NULL,0,0
546,0,351,231,200,15,15,3000,NULL,0,0
546,0,351,231,200,15,15,3000,NULL,0,0
546,0,351,231,5,213,213,1065,NULL,0,0
546,0,351,231,9,14,14,126,NULL,0,0
546,0,351,231,1,250,250,250,NULL,0,0
546,0,351,231,8,75,75,600,NULL,0,0
546,0,351,231,1,40,40,40,NULL,0,0
546,0,351,231,50,13,13,650,NULL,0,0
546,0,351,231,1,18,18,18,NULL,0,0
546,0,351,231,9,115,115,1035,NULL,0,0
546,0,351,231,1,28,28,28,NULL,0,0
546,0,351,231,1,36,36,36,NULL,0,0
546,0,351,231,6,65,65,390,NULL,0,0
546,0,351,231,1,20,20,20,NULL,0,0
546,0,351,231,1,30,30,30,NULL,0,0
546,0,351,231,1,25348,25348,25348,NULL,0,0
550,0,NULL,233,2,75,75,150,NULL,0,0
554,0,NULL,6,1,113.39,113.39,113.39,NULL,0,0
555,0,NULL,1,1,200,200,200,NULL,0,0
558,0,258,6,1,1553,1553,1553,NULL,0,0
559,0,355,234,1,700,700,700,NULL,0,0
559,0,355,234,1,1600,1600,1600,NULL,1300,1300
563,0,NULL,239,1,210,210,210,NULL,1,1
563,0,NULL,239,1,107,107,107,NULL,109.2,109.2
566,0,358,235,1,480,480,480,NULL,325.91,325.91
566,0,358,235,2,10,10,20,NULL,0,0
570,0,NULL,1,1,418.5,418.5,418.5,NULL,0,0
573,0,365,247,1,900,900,900,NULL,0,0
581,0,NULL,1,2,10,10,20,NULL,0,0
581,0,NULL,1,1,20,20,20,NULL,14.62,14.62
583,0,346,226,2,1243.52,1243.52,2487.04,NULL,800,800
583,0,346,226,1,469,469,469,NULL,105.31,105.31
585,0,NULL,1,1,60,60,60,NULL,38.02,38.02
586,0,NULL,1,1,222.74,222.74,222.74,NULL,0,0
610,0,NULL,264,1,70,70,70,NULL,70,70
611,0,NULL,1,1,1112.4,1112.4,1112.4,NULL,1112.4,1112.4
612,0,NULL,1,1,418.5,418.5,418.5,NULL,0,0
614,10,NULL,1,1,107,107,107,NULL,109.2,109.2
614,10,NULL,1,2,172.41,172.41,344.82,NULL,224.13,224.13
620,0,372,226,1,60,60,60,NULL,0,0
620,0,372,226,1,70,70,70,NULL,751.8,751.8
620,0,372,226,1,70,70,70,NULL,0,0
620,0,372,226,1,395,395,395,NULL,0,0
621,0,381,262,1,246,246,246,NULL,0,0
624,0,390,96,2,20,20,40,NULL,14.62,14.62
627,0,NULL,1,1,90.52,90.52,90.52,NULL,0,0
627,0,NULL,1,1,67.25,67.25,67.25,NULL,58,58
632,0,NULL,1,1,260,260,260,NULL,0,0
633,0,NULL,1,1,260,260,260,NULL,0,0
637,0,NULL,1,1,350,350,350,NULL,20,20
648,0,411,226,1,741,741,741,NULL,553,553
652,24,415,285,1,357,357,357,NULL,262.93,262.93
652,24,415,285,2,200,200,400,NULL,0,0
652,24,415,285,1,250,250,250,NULL,0,0
654,0,388,269,1,800,800,800,NULL,0,0
654,0,388,269,1,1500,1500,1500,NULL,0,0
654,0,388,269,1,280,280,280,NULL,0,0
654,0,388,269,1,42,42,42,NULL,0,0
654,0,388,269,3,73.35,73.35,220.05,NULL,54.74,54.74
654,0,388,269,1,68.15,68.15,68.15,NULL,50.86,50.86
654,0,388,269,1,0,0,0,NULL,70.69,70.69
655,0,413,256,1,3500,3500,3500,NULL,0,0
657,0,NULL,288,1,721.56,721.56,721.56,NULL,0,0
658,0,328,213,1,1336.51,1336.51,1336.51,ESTEREO LG (LCS51OIR) CD USB AUDIO BOUTIQUE,0,0
658,0,328,213,2,144,144,288,TERMINAL ES-3401-RL,0,0
658,0,328,213,2,139,139,278,BIELETA EV-362,0,0
658,0,328,213,2,161.65,161.65,323.3,ROTULAS INFERIORES,200,200
658,0,328,213,2,132,132,264,BUJE DE HORQUILLA TALLER,0,0
658,0,328,213,1,560,560,560,CABLES DE BUJIAS,0,0
