ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
6,0,9,9,2,241.36,241.36,482.72,CUBRE POLVO DE CAJA DE DIRECCION,241.36,241.36
6,0,9,9,4,387.93,387.93,1474.134,CUBRE POLVO DE JUNTA HOMOCINETICAS,284.5,284.5
7,0,10,10,1,1594.82,1594.82,1594.82,BALATAS DELANTERAS,340.51,340.51
7,0,10,10,1,102,102,102,FILTRO AIRE,51.73,51.73
7,0,10,10,1,43.11,43.11,43.11,FILTRO ACEITE,43.11,43.11
7,0,10,10,1,77.59,77.59,77.59,LAVADO DE CUERPO DE ACELERACION,43.11,43.11
7,0,10,10,2,465.51,465.51,931.02,TORNILLOS ESTABILIZADORES,250,250
7,0,10,10,4,68.96,68.96,275.84,ACEITE,30.17,30.17
7,0,10,10,4,357.06,357.06,1428.24,BUJIAS,60.5,60.5
7,0,10,10,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
7,0,10,10,1,3724.13,3724.13,3724.13,CLUTCH NISSAN,2232.76,2232.76
8,0,11,11,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
8,0,11,11,6,68.96,68.96,413.76,ACEITE,30.17,30.17
8,0,11,11,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
8,0,11,11,1,63,63,63,BUJIAS PARA MITSUBISHI,34.49,34.49
8,0,11,11,1,220,220,220,FILTO DE AIRE PARA MITSUBISHI,120.69,120.69
8,0,11,11,1,90,90,90,FILTRO DE ACEITE MITSUBISHI,43.11,43.11
8,0,11,11,1,3840.52,3840.52,3840.52,FRENOS GENERALES MITSUBISHI,1017.24,1017.24
9,0,12,12,1,2757.75,2757.75,2757.75,BALATAS GENERALES CRUZE,987.06,987.06
10,0,13,13,1,430.17,430.17,430.17,LAVADO DE INYECTORES,51.73,51.73
11,0,15,16,1,576.68,576.68,576.68,"SERVICIO MEDIO, DIAGNOSTICO POR COMPUTADORA, LAVADO DE INYECTORES, LIMPIEZA FREN",0.09,0.09
11,0,15,16,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
11,0,15,16,5,80,80,400,ACEITE,30.17,30.17
11,0,15,16,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
11,0,15,16,1,120,120,120,FILTRO ACEITE MAZDA 3,43.11,43.11
11,0,15,16,1,389,389,389,FILTRO AIRE MAZDA 3,215.51,215.51
12,0,16,17,5,155,155,775,ACEITE,30.17,30.17
13,0,17,18,1,603.44,603.44,603.44,SOLDAR UN RIN BMW,301.72,301.72
13,0,17,18,1,155.17,155.17,155.17,MONTAJE LLANTAS,25,25
14,0,19,19,1,901.87,901.87,901.87,"SERVICIO MEDIO, DIAGNOSTICO POR COMPUTADORA, LAVADO DE INYECTORES, LIMPIEZA FREN",0.09,0.09
14,0,19,19,1,215.51,215.51,215.51,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
14,0,19,19,6,80,80,480,ACEITE,30.17,30.17
14,0,19,19,1,100,100,100,FILTRO ACEITE SARAHA,43.11,43.11
14,0,19,19,1,325.85,325.85,325.85,FILTRO AIRE SAHARA,181.03,181.03
17,0,22,21,1,1293.1,1293.1,1293.1,CAMBIO DE ENGRANE,344.82,344.82
18,0,23,22,1,5865.99,5865.99,5865.99,FRENOS GENERALES AUDI,2288.79,2288.79
19,0,24,23,1,602.58,602.58,602.58,TORNILLOS ESTABILIZADORES VERSA,258.63,258.63
5,0,8,8,1,215.51,215.51,215.51,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
13,0,17,18,1,5637.93,5637.93,5637.93,LLANTA 245/45R 19 PIRELLI,4379.31,4379.31
15,0,21,20,6,80,80,480,ACEITE,30.17,30.17
15,0,21,20,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
19,0,24,23,1,343.96,343.96,343.96,PLUMAS LIMPIADORAS VERSA,172.42,172.42
19,0,24,23,1,861.2,861.2,861.2,BUJES,327.6,327.6
19,0,24,23,1,372.41,372.41,372.41,BANCA ACESORIOS,301.73,301.73
20,0,26,24,1,1293.1,1293.1,1293.1,BALATAS DELANTERAS,340.51,340.51
20,0,26,24,2,778.01,778.01,1556.02,TORNILLOS ESTABILIZADORES DE TIIDA,258.63,258.63
20,0,26,24,1,602.58,602.58,602.58,PLUMAS LIMPIADORAS TIIDA,129.32,129.32
20,0,26,24,1,344.82,344.82,344.82,SENTRAR SOPORTE DE MOTOR Y CAJA,20,20
20,0,26,24,1,237.06,237.06,237.06,DESMONTAR Y MONTAR FACIA DELENTERA Y FIJAR TOLVAS,15,15
20,0,26,24,1,603.44,603.44,603.44,DESMONTAR Y MONTAR BATERIA Y BASE DE BATERIA,50,50
21,0,28,38,1,1293.1,1293.1,1293.1,BALATAS DELANTERAS,340.51,340.51
21,0,28,38,1,215.51,215.51,215.51,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
21,0,28,38,1,553.6,553.6,553.6,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
21,0,28,38,2,629.31,629.31,1258.62,TORNILLOS ESTABILIZADORES DE TIIDA,258.63,258.63
21,0,28,38,1,560.34,560.34,560.34,PLUMAS LIMPIADORAS TIIDA,129.32,129.32
21,0,28,38,1,110,110,110,FILTRO AIRE TIIDA,51.73,51.73
