ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
12,10,320,67,4,110,110,440,BUJIAS IRIDIUM,0,0
12,10,320,67,1,210,210,210,FILTRO AIRE,0,0
12,10,320,67,1,180,180,180,FILTRO ACEITE,0,0
30,8,1368,647,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
30,8,1368,647,4,60,60,240,BUJIA,0,0
30,8,1368,647,1,210,210,210,FILTRO AIRE,0,0
30,8,1368,647,1,180,180,180,FILTRO ACEITE,0,0
31,0,2016,726,2,450,450,900,BUJES GRANDES,0,0
31,0,2016,726,1,150,150,150,RETEN DE CIGUEÑAL DELANTERO,0,0
31,0,2016,726,1,2100,2100,2100,RADIADOR,0,0
31,0,2016,726,1,190,190,190,ANTICONGELANTE,0,0
31,0,2016,726,2,467,467,934,TERMINALES DE DIRECCIÓN,0,0
32,0,1368,296,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
32,0,1368,296,4,60,60,240,BUJIA,0,0
32,0,1368,296,1,210,210,210,FILTRO AIRE,0,0
32,0,1368,296,1,180,180,180,FILTRO ACEITE,0,0
58,0,959,50,1,150,150,150,FILTRO ACEITE,0,0
59,0,2025,730,1,2800,2800,2800,REPARACION DE CREMALLERA,0,0
59,0,2025,730,1,120,120,120,ACEITE DIRECCION,0,0
59,0,2025,730,1,200,200,200,MANGUERA DE DIRECCION,0,0
59,0,2025,730,1,2800,2800,2800,REPARACION DE BOMBA DE DIRECCION,0,0
61,0,1934,692,1,500,500,500,BANDA DE ACCESORIOS,0,0
62,0,2034,732,6,110,110,660,ACEITE MOTOR SINTETICO,0,0
62,0,2034,732,5,110,110,550,BUJIA,0,0
62,0,2034,732,1,210,210,210,FILTRO AIRE,0,0
62,0,2034,732,1,260,260,260,FILTRO ACEITE,0,0
63,10,2032,602,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
63,10,2032,602,1,2150,2150,2150,BATERIA,0,0
63,10,2032,602,1,180,180,180,FILTRO AIRE,0,0
63,10,2032,602,1,150,150,150,FILTRO ACEITE,0,0
65,0,1640,216,1,4520,4520,4520,TOMA DE AGUA,0,0
65,0,1640,216,1,190,190,190,ANTICONGELANTE,0,0
66,0,408,731,8,110,110,880,ACEITE MOTOR SINTETICO,0,0
66,0,408,731,8,80,80,640,BUJIA,0,0
66,0,408,731,1,210,210,210,FILTRO AIRE,0,0
66,0,408,731,1,180,180,180,FILTRO ACEITE,0,0
69,0,599,54,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
69,0,599,54,1,150,150,150,FILTRO ACEITE,0,0
73,0,619,185,1,4600,4600,4600,ALTERNADOR NUEVO,0,0
76,0,1930,724,4,60,60,240,BUJIA,0,0
76,0,1930,724,1,180,180,180,FILTRO AIRE,0,0
76,0,1930,724,1,180,180,180,FILTRO ACEITE,0,0
76,0,1930,724,1,110,110,110,FILTRO GASOLINA,11,11
77,0,1930,724,1,780,780,780,PLACA DE MUELLE IZQ,0,0
77,0,1930,724,2,150,150,300,PLACA DE MUELLES TRASERAS,0,0
77,0,1930,724,1,650,650,650,BUJES DE MUELLES,0,0
95,0,2046,737,1,990,990,990,SENSOR DE VELOCIDAD,0,0
97,0,1470,738,4,60,60,240,BUJIA,0,0
97,0,1470,738,5,80,80,400,ACEITE DE MOTOR,0,0
97,0,1470,738,1,150,150,150,FILTRO AIRE,0,0
97,0,1470,738,1,150,150,150,FILTRO ACEITE,0,0
97,0,1470,738,1,75,75,75,FILTRO GASOLINA,11,11
98,0,2047,739,5,80,80,400,ACEITE DE MOTOR,0,0
98,0,2047,739,1,150,150,150,FILTRO ACEITE,0,0
99,10,2048,688,1,200,200,200,CABLES DE BATERIA,0,0
99,10,2048,688,1,5920,5920,5920,RADIADOR NUEVO,0,0
99,10,2048,688,2,40,40,80,FOCO DE PELLIZCO,0,0
99,10,2048,688,1,190,190,190,ANTICONGELANTE,0,0
101,0,1158,740,1,1450,1450,1450,DISCO NUEVO,0,0
101,0,1158,740,1,1470,1470,1470,BALATAS DELANTERAS,0,0
101,0,1158,740,1,110,110,110,RECTIFICADO DE DISCOS DELANTEROS,0,0
105,10,1898,688,1,4500,4500,4500,REPARAR HIDROBOSTER,0,0
107,0,2050,744,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
107,0,2050,744,4,160,160,640,BUJIAS IRIDIUM,0,0
7,0,1925,78,1,1722,1722,1722,BATERIA,0,0
9,0,1925,78,1,1290,1290,1290,BOBINA,0,0
10,0,1584,78,1,12510,12510,12510,REPARACION DE TURBO,0,0
73,0,619,185,1,150,150,150,BALERO DE POLEA LOCA,0,0
106,10,1937,688,1,980,980,980,BALATA DELANTERA,0,0
106,10,1937,688,1,1300,1300,1300,JUEGO DE PASTAS,0,0
107,0,2050,744,1,827,827,827,SOPORTE DE HUESO DISTRIBUCION,0,0
107,0,2050,744,1,250,250,250,RETEN DE CIGUEÑAL TRASERO,0,0
107,0,2050,744,1,556,556,556,SOPORTE CENTRAL TRASERO,0,0
107,0,2050,744,1,180,180,180,FILTRO AIRE,0,0
107,0,2050,744,1,150,150,150,FILTRO ACEITE,0,0
107,0,2050,744,5,120,120,600,ACEITE DE TRANSMISION AUTOMATICA,0,0
107,0,2050,744,1,350,350,350,CEDAZO DE TRANSMISON,0,0
107,0,2050,744,1,370,370,370,SOPORTE TRANSMISION,0,0
108,10,1191,68,1,2150,2150,2150,BATERIA MOTORCRAF,0,0
109,0,1129,745,1,220,220,220,RECTIFICADO DE DISCOS TRASEROS,0,0
109,0,1129,745,1,760,760,760,BALATAS DELANTERAS,0,0
109,0,1129,745,1,220,220,220,RECTIFICADO DE DISCOS DELANTEROS,0,0
114,0,627,749,4,40,40,160,FOCO DE STOP,0,0
115,10,1416,617,1,450,450,450,FILTRO COMBUSTIBLE,0,0
115,10,1416,617,1,210,210,210,FILTRO AIRE,0,0
115,10,1416,617,1,180,180,180,FILTRO ACEITE,0,0
115,10,1416,617,1,80,80,80,LIQUIDO DE FRENOS,0,0
115,10,1416,617,7,110,110,770,ACEITE MOTOR DIESEL,0,0
115,10,1416,617,1,2400,2400,2400,CILINDRO SUPERIOR,0,0
116,10,935,390,1,1350,1350,1350,SOPORTE LATERAL LADO DERECHO,0,0
117,10,1949,309,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
117,10,1949,309,1,180,180,180,FILTRO AIRE,0,0
117,10,1949,309,1,150,150,150,FILTRO ACEITE,0,0
117,10,1949,309,4,160,160,640,BUJIA DE IRIDIUM,0,0
118,10,1949,309,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
118,10,1949,309,1,150,150,150,FILTRO AIRE,0,0
118,10,1949,309,1,150,150,150,FILTRO ACEITE,0,0
118,10,1949,309,1,110,110,110,FILTRO GASOLINA,11,11
118,10,1949,309,4,160,160,640,BUJIA DE IRIDIUM,0,0
123,0,599,54,1,2000,2000,2000,MOTOVENTILADOR PRINCIPAL,0,0
123,0,599,54,1,1750,1750,1750,MOTOVENTILADOR SECUNDARIO,0,0
125,0,725,302,1,2950,2950,2950,SOPORTE DE DISTRIBUCION,0,0
127,0,579,753,1,725,725,725,RECUPERADOR CON TAPON,0,0
127,0,579,753,1,1580,1580,1580,RADIADOR NUEVO,0,0
127,0,579,753,1,190,190,190,ANTICONGELANTE,0,0
128,10,2051,8,1,2890,2890,2890,RADIADOR NUEVO,0,0
128,10,2051,8,1,490,490,490,RETEN DE ARBOL DE LEVAS,0,0
128,10,2051,8,1,190,190,190,ANTICONGELANTE,0,0
129,8,1146,755,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
129,8,1146,755,4,140,140,560,BUJIAS IRIDIUM,0,0
129,8,1146,755,1,180,180,180,FILTRO AIRE,0,0
129,8,1146,755,1,150,150,150,FILTRO ACEITE,0,0
129,8,1146,755,1,1597.29,1597.29,1597.29,CHICOTE DE PALANCA VELOCIDADES NUEVO,0,0
129,8,1146,755,1,815.4,815.4,815.4,REPARACION DE MANGUERA DE AGUA,0,0
131,0,1146,755,1,1264,1264,1264,BOBINA DE ENCENDIDO,0,0
132,0,2056,126,1,1264,1264,1264,BOBINA DE ENCENDIDO,0,0
137,0,1187,78,2,20,20,40,TORNILLOS,0,0
138,0,263,758,4,80,80,320,BUJIA,0,0
138,0,263,758,5,80,80,400,ACEITE DE MOTOR,0,0
138,0,263,758,1,180,180,180,FILTRO AIRE,0,0
138,0,263,758,1,150,150,150,FILTRO ACEITE,0,0
139,0,2060,759,1,760,760,760,BALATAS DELANTERAS,0,0
139,0,2060,759,1,220,220,220,RECTIFICADO DE DISCOS DELANTEROS,0,0
140,8,925,156,1,250,250,250,RETEN DE CIGUEÑAL DELANTERO,0,0
140,8,925,156,1,490,490,490,RETEN DE ARBOL DE LEVAS,0,0
140,8,925,156,1,700,700,700,TENSOR DE DISTRIBUCION,0,0
140,8,925,156,2,110,110,220,ACEITE MOTOR DIESEL,0,0
140,8,925,156,2,330,330,660,RETEN DE BALANCEADORA,0,0
11,0,1859,78,1,1425,1425,1425,BOMBA DE GASOLINA,0,0
11,0,1859,78,1,185,185,185,CHICOTE DE ACELERADOR,0,0
11,0,1859,78,1,290,290,290,JGO. DE EMPAQUES DE MOTOR,0,0
11,0,1859,78,1,640,640,640,FLAUTAS DE MOTOR,0,0
11,0,1859,78,1,225,225,225,TUERCAS DE RUEDAS TRASERAS,0,0
13,10,1739,724,2,510,510,1020,BALEROS DOBLE DE RUEDA DELANTERA,0,0
13,10,1739,724,1,400,400,400,SOPORTE TRANSMISION,0,0
13,10,1739,724,2,800,800,1600,TRICETA LADO CAJA,0,0
14,10,940,407,2,300,300,600,CRUZETA DE FLECHA CARDAL,0,0
16,0,2009,725,4,60,60,240,BUJIA,0,0
16,0,2009,725,1,720,720,720,BALERO DE COMPRESOR DE A/C,0,0
16,0,2009,725,5,80,80,400,ACEITE DE MOTOR,0,0
16,0,2009,725,1,210,210,210,FILTRO AIRE,0,0
16,0,2009,725,1,180,180,180,FILTRO ACEITE,0,0
16,0,2009,725,1,350,350,350,GAS R134,0,0
16,0,2009,725,1,1360,1360,1360,VALVULA DE COMPRESOR,0,0
43,8,2024,729,1,90,90,90,FILTRO DE ACEITE,0,0
43,8,2024,729,1,220,220,220,RECTIFICADO DE DISCOS TRASEROS,0,0
43,8,2024,729,1,245,245,245,FILTRO DE AIRE,0,0
43,8,2024,729,6,100,100,600,BUJIA DE PLATINO,0,0
43,8,2024,729,1,995,995,995,BOMBA DE AGUA,0,0
43,8,2024,729,5,90,90,450,ACEITE DE MOTOR,0,0
43,8,2024,729,1,150,150,150,ANTICONGELANTE,0,0
43,8,2024,729,1,1080,1080,1080,BALATAS DELANTERAS,0,0
43,8,2024,729,1,220,220,220,RECTIFICADO DE DISCOS DELANTEROS,0,0
43,8,2024,729,1,2060,2060,2060,SOPORTE DE MOTOR DERECHO,0,0
90,0,2044,736,1,650,650,650,TERMOSTATO,0,0
90,0,2044,736,1,190,190,190,ANTICONGELANTE,0,0
102,8,808,741,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
102,8,808,741,4,160,160,640,BUJIAS IRIDIUM,0,0
102,8,808,741,2,550,550,1100,BUJES CHICOS,0,0
102,8,808,741,2,320,320,640,BUJES GRANDES,0,0
102,8,808,741,2,580,580,1160,TORNILLOS ESTABILIZADORES,0,0
102,8,808,741,1,180,180,180,FILTRO AIRE,0,0
102,8,808,741,1,150,150,150,FILTRO ACEITE,0,0
104,0,2049,743,4,80,80,320,ACEITE DE MOTOR,0,0
104,0,2049,743,1,130,130,130,FILTRO ACEITE,0,0
134,0,2057,756,4,110,110,440,ACEITE MOTOR SINTETICO,0,0
134,0,2057,756,4,80,80,320,BUJIA,0,0
134,0,2057,756,1,180,180,180,FILTRO AIRE,0,0
134,0,2057,756,1,180,180,180,FILTRO ACEITE,0,0
135,0,2058,757,1,250,250,250,PLACA PORTA CARBONES,0,0
135,0,2058,757,1,500,500,500,PLACA PORTADIODO,0,0
136,0,777,539,1,1995,1995,1995,BATERIA,0,0
141,0,925,156,1,250,250,250,RETEN DE CIGUEÑAL DELANTERO,0,0
141,0,925,156,1,700,700,700,TENSOR DE DISTRIBUCION,0,0
141,0,925,156,2,330,330,660,RETEN DE BALANCEADORA,0,0
145,8,396,205,1,1150,1150,1150,BOMBA DE AGUA,0,0
145,8,396,205,2,150,150,300,ANTICONGELANTE,0,0
145,8,396,205,1,1100,1100,1100,FABRICAR TUBO DE AGUA DE BOMBA,0,0
146,0,1575,762,6,150,150,900,ACEITE MOTOR SINTETICO,0,0
149,8,2062,710,6,110,110,660,ACEITE MOTOR SINTETICO,0,0
149,8,2062,710,6,110,110,660,BUJIAS IRIDIUM,0,0
149,8,2062,710,4,210,210,840,ACEITE SINTETICO DE TRANSMISION AUTOMATICA,0,0
149,8,2062,710,1,220,220,220,RECTIFICADO DE DISCOS TRASEROS,0,0
149,8,2062,710,1,180,180,180,FILTRO AIRE,0,0
149,8,2062,710,1,150,150,150,FILTRO ACEITE,0,0
149,8,2062,710,2,190,190,380,ANTICONGELANTE,0,0
149,8,2062,710,1,500,500,500,FILTRO POLEN,0,0
149,8,2062,710,1,220,220,220,RECTIFICADO DE DISCOS DELANTEROS,0,0
150,0,1231,512,5,150,150,750,ACEITE MOTOR SINTETICO,0,0
150,0,1231,512,4,110,110,440,BUJIA DE PLATINO,0,0
150,0,1231,512,1,272,272,272,FILTRO AIRE,0,0
150,0,1231,512,1,180,180,180,FILTRO ACEITE,0,0
154,0,2053,750,1,350,350,350,FILTRO COMBUSTIBLE,0,0
73,0,619,185,1,255,255,255,POLEA TENSORA,0,0
73,0,619,185,1,220,220,220,POLEA LOCA,0,0
122,10,1416,617,1,80,80,80,LIQUIDO DE FRENOS,0,0
122,10,1416,617,1,2400,2400,2400,CILINDRO SUPERIOR,0,0
141,0,925,156,1,490,490,490,RETEN DE ARBOL DE LEVAS,0,0
146,0,1575,762,1,1950,1950,1950,BATERIA MOTORCRAF,0,0
151,10,1822,67,5,150,150,750,ACEITE MOTOR SINTETICO,0,0
151,10,1822,67,6,140,140,840,BUJIAS IRIDIUM,0,0
154,0,2053,750,1,210,210,210,FILTRO AIRE,0,0
154,0,2053,750,1,180,180,180,FILTRO ACEITE,0,0
154,0,2053,750,7,110,110,770,ACEITE MOTOR DIESEL,0,0
154,0,2053,750,1,1560,1560,1560,MANGUERA PRINCIPAL DE TURBO,0,0
154,0,2053,750,1,1200,1200,1200,MANGUERA DE BAJA DEL TURBO,0,0
154,0,2053,750,1,550,550,550,SOLDAR TUBO DE TURBO,0,0
157,8,1414,616,4,150,150,600,ACEITE MOTOR SINTETICO,0,0
157,8,1414,616,4,140,140,560,BUJIAS IRIDIUM,0,0
157,8,1414,616,1,180,180,180,FILTRO AIRE,0,0
157,8,1414,616,1,150,150,150,FILTRO ACEITE,0,0
158,0,2067,768,6,110,110,660,ACEITE MOTOR SINTETICO,0,0
158,0,2067,768,1,210,210,210,FILTRO AIRE,0,0
158,0,2067,768,1,150,150,150,FILTRO ACEITE,0,0
161,0,2069,768,1,350,350,350,FILTRO COMBUSTIBLE,0,0
161,0,2069,768,1,210,210,210,FILTRO AIRE,0,0
161,0,2069,768,1,260,260,260,FILTRO ACEITE,0,0
161,0,2069,768,7,110,110,770,ACEITE MOTOR DIESEL,0,0
163,0,2071,772,2,1390,1390,2780,AMORTIGUADOR TRASERO,0,0
163,0,2071,772,1,1070,1070,1070,SOPORTE TRANSMISION,0,0
165,0,3,3,1,1100,1100,1100,RADIADOR,0,0
165,0,3,3,1,150,150,150,ANTICONGELANTE,0,0
169,10,1089,125,1,550,550,550,PULIR MONOBLOCK,0,0
169,10,1089,125,1,600,600,600,RECTIFICADO DE CABEZA,0,0
169,10,1089,125,1,350,350,350,EMPAQUE DE CABEZA,0,0
169,10,1089,125,1,150,150,150,EMPAQUE MULTIPLE ESCAPE,0,0
169,10,1089,125,1,150,150,150,EMPAQUE MULTIPLE ADMISION,0,0
169,10,1089,125,5,80,80,400,ACEITE DE MOTOR,0,0
169,10,1089,125,1,150,150,150,FILTRO ACEITE,0,0
169,10,1089,125,1,450,450,450,EMPAQUE TAPA PUNTERIAS,0,0
169,10,1089,125,1,870,870,870,ANILLOS,0,0
170,0,1051,762,6,110,110,660,ACEITE MOTOR SINTETICO,0,0
170,0,1051,762,6,80,80,480,BUJIA,0,0
170,0,1051,762,1,180,180,180,FILTRO AIRE,0,0
170,0,1051,762,1,150,150,150,FILTRO ACEITE,0,0
171,10,1476,612,1,350,350,350,FILTRO COMBUSTIBLE,0,0
171,10,1476,612,1,210,210,210,FILTRO AIRE,0,0
171,10,1476,612,1,180,180,180,FILTRO ACEITE,0,0
171,10,1476,612,1,300,300,300,TAPON RADIADOR,0,0
171,10,1476,612,7,110,110,770,ACEITE MOTOR DIESEL,0,0
176,0,1089,125,1,1850,1850,1850,BATERIA,0,0
188,0,170,779,1,440.51,440.51,440.51,SENSOR TPS,0,0
191,8,234,142,1,220,220,220,RECTIFICADO DE DISCOS TRASEROS,0,0
191,8,234,142,1,450,450,450,BANDA DE ACCESORIOS,0,0
191,8,234,142,1,950,950,950,BALATAS DELANTERAS,0,0
191,8,234,142,1,904,904,904,BALATAS TRASERAS,0,0
191,8,234,142,1,220,220,220,RECTIFICADO DE DISCOS DELANTEROS,0,0
191,8,234,142,2,300,300,600,GAS R134,0,0
193,10,873,125,5,150,150,750,ACEITE MOTOR SINTETICO,0,0
193,10,873,125,1,180,180,180,FILTRO ACEITE,0,0
196,0,1171,781,4,60,60,240,BUJIA,0,0
196,0,1171,781,1,550,550,550,BANDA DE ACCESORIOS,0,0
208,0,2085,787,5,150,150,750,ACEITE MOTOR SINTETICO,0,0
208,0,2085,787,4,110,110,440,BUJIAS IRIDIUM,0,0
208,0,2085,787,1,180,180,180,FILTRO AIRE,0,0
208,0,2085,787,1,150,150,150,FILTRO ACEITE,0,0
209,10,1508,617,1,220,220,220,RECTIFICADO DE TAMBORES,0,0
209,10,1508,617,1,1152,1152,1152,BOMBA DE FRENOS,0,0
209,10,1508,617,1,80,80,80,LIQUIDO DE FRENOS,0,0
106,10,1937,688,12,210,210,2520,ACEITE SINTETICO DE TRANSMISION AUTOMATICA,0,0
106,10,1937,688,1,1390,1390,1390,CHICOTE SELECTOR,0,0
106,10,1937,688,1,3430,3430,3430,ENGRANES PLANETARIOS,0,0
106,10,1937,688,8,80,80,640,BUJIA,0,0
106,10,1937,688,1,1250,1250,1250,TURBINA,0,0
106,10,1937,688,1,930,930,930,EMBRAGUE DE DISCO PRIMARIO,0,0
106,10,1937,688,1,4800,4800,4800,BOMBA DE PRESION DE TRANSMISION,0,0
106,10,1937,688,8,80,80,640,ACEITE DE MOTOR,0,0
106,10,1937,688,1,180,180,180,FILTRO AIRE,0,0
106,10,1937,688,1,90,90,90,FILTRO ACEITE,0,0
106,10,1937,688,1,350,350,350,CEDAZO DE TRANSMISON,0,0
106,10,1937,688,1,220,220,220,RECTIFICADO DE DISCOS DELANTEROS,0,0
106,10,1937,688,1,5300,5300,5300,JUEGO DE EMPAQUES DE TRANSMISION AUTOMATICA,0,0
106,10,1937,688,1,2300,2300,2300,SENSOR DE RANGO,0,0
111,0,93,746,1,6000,6000,6000,COMPUTADORA Y ARNECES,0,0
112,0,2052,747,5,110,110,550,ACEITE MOTOR SINTETICO,0,0
112,0,2052,747,4,180,180,720,BUJIAS IRIDIUM,0,0
112,0,2052,747,1,275,275,275,FILTRO AIRE,0,0
112,0,2052,747,1,260,260,260,FILTRO ACEITE,0,0
113,10,1798,748,4,90,90,360,ACEITE DE MOTOR,0,0
113,10,1798,748,1,90,90,90,FILTRO ACEITE,0,0
113,10,1798,748,1,900,900,900,VARILLA DE LIMPIABRIZAS,0,0
124,0,2054,751,8,110,110,880,ACEITE MOTOR SINTETICO,0,0
124,0,2054,751,1,730,730,730,FILTRO DE ACEITE,0,0
124,0,2054,751,2,100,100,200,TERMINALES DE OJO,0,0
124,0,2054,751,1,380,380,380,FILTRO DE AIRE,0,0
124,0,2054,751,1,180,180,180,CABLE DE TIERRA,0,0
126,10,2055,752,1,90,90,90,FILTRO DE ACEITE,0,0
126,10,2055,752,1,380,380,380,FILTRO DE AIRE,0,0
126,10,2055,752,4,60,60,240,BUJIA,0,0
126,10,2055,752,5,90,90,450,ACEITE DE MOTOR,0,0
152,0,2063,765,1,1950,1950,1950,BATERIA MOTORCRAF,0,0
